id_rh,nilai_rh
RH14578,-9999
RH14579,-9999
RH14580,-9999
RH14581,-9999
RH14582,-9999
RH14583,-9999
RH14584,-9999
RH14585,-9999
RH14586,-9999
RH14587,-9999
RH14588,-9999
RH14589,-9999
RH14590,-9999
RH14591,-9999
RH14592,-9999
RH14593,-9999
RH14594,-9999
RH14595,-9999
RH14596,-9999
RH14597,-9999
RH14598,-9999
RH14599,-9999
RH14600,-9999
RH14601,-9999
RH14602,-9999
RH14603,-9999
RH14604,-9999
RH14605,-9999
RH14606,-9999
RH14607,-9999
RH14608,-9999
RH14609,-9999
RH14610,-9999
RH14611,-9999
RH14612,-9999
RH14613,-9999
RH14614,-9999
RH14615,-9999
RH14616,-9999
RH14617,-9999
RH14618,-9999
RH14619,-9999
RH14620,-9999
RH14621,-9999
RH14622,-9999
RH14623,-9999
RH14624,-9999
RH14625,-9999
RH14626,-9999
RH14627,-9999
RH14628,-9999
RH14629,-9999
RH14630,-9999
RH14631,-9999
RH14632,-9999
RH14633,-9999
RH14634,-9999
RH14635,-9999
RH14636,-9999
RH14637,-9999
RH14638,-9999
RH14639,-9999
RH14640,-9999
RH14641,-9999
RH14642,-9999
RH14643,-9999
RH14644,-9999
RH14645,-9999
RH14646,-9999
RH14647,-9999
RH14648,-9999
RH14649,-9999
RH14650,-9999
RH14651,-9999
RH14652,-9999
RH14653,-9999
RH14654,-9999
RH14655,-9999
RH14656,-9999
RH14657,-9999
RH14658,-9999
RH14659,-9999
RH14660,-9999
RH14661,-9999
RH14662,-9999
RH14663,-9999
RH14664,-9999
RH14665,-9999
RH14666,-9999
RH14667,-9999
RH14668,-9999
RH14669,-9999
RH14670,-9999
RH14671,-9999
RH14672,-9999
RH14673,-9999
RH14674,-9999
RH14675,-9999
RH14676,-9999
RH14677,-9999
RH14678,-9999
RH14679,-9999
RH14680,-9999
RH14681,-9999
RH14682,-9999
RH14683,-9999
RH14684,-9999
RH14685,-9999
RH14686,-9999
RH14687,-9999
RH14688,-9999
RH14689,-9999
RH14690,-9999
RH14691,-9999
RH14692,-9999
RH14693,-9999
RH14694,-9999
RH14695,-9999
RH14696,-9999
RH14697,-9999
RH14698,-9999
RH14699,-9999
RH14700,-9999
RH14701,-9999
RH14702,-9999
RH14703,-9999
RH14704,-9999
RH14705,-9999
RH14706,-9999
RH14707,-9999
RH14708,-9999
RH14709,-9999
RH14710,-9999
RH14711,-9999
RH14712,-9999
RH14713,-9999
RH14714,-9999
RH14715,-9999
RH14716,-9999
RH14717,-9999
RH14718,-9999
RH14719,-9999
RH14720,-9999
RH14721,-9999
RH14722,-9999
RH14723,-9999
RH14724,-9999
RH14725,-9999
RH14726,-9999
RH14727,-9999
RH14728,-9999
RH14729,-9999
RH14730,-9999
RH14731,-9999
RH14732,-9999
RH14733,-9999
RH14734,-9999
RH14735,-9999
RH14736,-9999
RH14737,-9999
RH14738,-9999
RH14739,-9999
RH14740,-9999
RH14741,-9999
RH14742,-9999
RH14743,-9999
RH14744,-9999
RH14745,-9999
RH14746,-9999
RH14747,-9999
RH14748,-9999
RH14749,-9999
RH14750,-9999
RH14751,-9999
RH14752,-9999
RH14753,-9999
RH14754,-9999
RH14755,-9999
RH14756,-9999
RH14757,-9999
RH14758,-9999
RH14759,-9999
RH14760,-9999
RH14761,-9999
RH14762,-9999
RH14763,-9999
RH14764,-9999
RH14765,-9999
RH14766,-9999
RH14767,-9999
RH14768,-9999
RH14769,-9999
RH14770,-9999
RH14771,-9999
RH14772,-9999
RH14773,-9999
RH14774,-9999
RH14775,-9999
RH14776,-9999
RH14777,-9999
RH14778,-9999
RH14779,-9999
RH14780,-9999
RH14781,-9999
RH14782,-9999
RH14783,-9999
RH14784,-9999
RH14785,-9999
RH14786,-9999
RH14787,-9999
RH14788,-9999
RH14789,-9999
RH14790,-9999
RH14791,-9999
RH14792,-9999
RH14793,-9999
RH14794,-9999
RH14795,-9999
RH14796,-9999
RH14797,-9999
RH14798,-9999
RH14799,-9999
RH14800,-9999
RH14801,-9999
RH14802,-9999
RH14803,-9999
RH14804,-9999
RH14805,-9999
RH14806,-9999
RH14807,-9999
RH14808,-9999
RH14809,-9999
RH14810,-9999
RH14811,-9999
RH14812,-9999
RH14813,-9999
RH14814,-9999
RH14815,-9999
RH14816,-9999
RH14817,-9999
RH14818,-9999
RH14819,-9999
RH14820,-9999
RH14821,-9999
RH14822,-9999
RH14823,-9999
RH14824,-9999
RH14825,-9999
RH14826,-9999
RH14827,-9999
RH14828,-9999
RH14829,-9999
RH14830,-9999
RH14831,-9999
RH14832,-9999
RH14833,-9999
RH14834,-9999
RH14835,-9999
RH14836,-9999
RH14837,-9999
RH14838,-9999
RH14839,-9999
RH14840,-9999
RH14841,-9999
RH14842,-9999
RH14843,-9999
RH14844,-9999
RH14845,-9999
RH14846,-9999
RH14847,-9999
RH14848,-9999
RH14849,-9999
RH14850,-9999
RH14851,-9999
RH14852,-9999
RH14853,-9999
RH14854,-9999
RH14855,-9999
RH14856,-9999
RH14857,-9999
RH14858,-9999
RH14859,-9999
RH14860,-9999
RH14861,-9999
RH14862,-9999
RH14863,-9999
RH14864,-9999
RH14865,-9999
RH14866,-9999
RH14867,-9999
RH14868,-9999
RH14869,-9999
RH14870,-9999
RH14871,-9999
RH14872,-9999
RH14873,-9999
RH14874,-9999
RH14875,-9999
RH14876,-9999
RH14877,-9999
RH14878,-9999
RH14879,-9999
RH14880,-9999
RH14881,-9999
RH14882,-9999
RH14883,-9999
RH14884,-9999
RH14885,-9999
RH14886,-9999
RH14887,-9999
RH14888,-9999
RH14889,-9999
RH14890,-9999
RH14891,-9999
RH14892,-9999
RH14893,-9999
RH14894,-9999
RH14895,-9999
RH14896,-9999
RH14897,-9999
RH14898,-9999
RH14899,-9999
RH14900,-9999
RH14901,-9999
RH14902,-9999
RH14903,-9999
RH14904,-9999
RH14905,-9999
RH14906,-9999
RH14907,-9999
RH14908,-9999
RH14909,-9999
RH14910,-9999
RH14911,-9999
RH14912,-9999
RH14913,-9999
RH14914,-9999
RH14915,-9999
RH14916,-9999
RH14917,-9999
RH14918,-9999
RH14919,-9999
RH14920,-9999
RH14921,-9999
RH14922,-9999
RH14923,-9999
RH14924,-9999
RH14925,-9999
RH14926,-9999
RH14927,-9999
RH14928,-9999
RH14929,-9999
RH14930,-9999
RH14931,-9999
RH14932,-9999
RH14933,-9999
RH14934,-9999
RH14935,-9999
RH14936,-9999
RH14937,-9999
RH14938,-9999
RH14939,-9999
RH14940,-9999
RH14941,-9999
RH14942,-9999
RH14943,-9999
RH14944,-9999
RH14945,-9999
RH14946,-9999
RH14947,-9999
RH14948,-9999
RH14949,-9999
RH14950,-9999
RH14951,-9999
RH14952,-9999
RH14953,-9999
RH14954,-9999
RH14955,-9999
RH14956,-9999
RH14957,-9999
RH14958,-9999
RH14959,-9999
RH14960,-9999
RH14961,-9999
RH14962,-9999
RH14963,-9999
RH14964,-9999
RH14965,-9999
RH14966,-9999
RH14967,-9999
RH14968,-9999
RH14969,-9999
RH14970,-9999
RH14971,-9999
RH14972,-9999
RH14973,-9999
RH14974,-9999
RH14975,-9999
RH14976,-9999
RH14977,-9999
RH14978,-9999
RH14979,-9999
RH14980,-9999
RH14981,-9999
RH14982,-9999
RH14983,-9999
RH14984,-9999
RH14985,-9999
RH14986,-9999
RH14987,-9999
RH14988,-9999
RH14989,-9999
RH14990,-9999
RH14991,-9999
RH14992,-9999
RH14993,-9999
RH14994,-9999
RH14995,-9999
RH14996,-9999
RH14997,-9999
RH14998,-9999
RH14999,-9999
RH15000,-9999
RH15001,-9999
RH15002,-9999
RH15003,-9999
RH15004,-9999
RH15005,-9999
RH15006,-9999
RH15007,-9999
RH15008,-9999
RH15009,-9999
RH15010,-9999
RH15011,-9999
RH15012,-9999
RH15013,-9999
RH15014,-9999
RH15015,-9999
RH15016,-9999
RH15017,-9999
RH15018,-9999
RH15019,-9999
RH15020,-9999
RH15021,-9999
RH15022,-9999
RH15023,-9999
RH15024,-9999
RH15025,-9999
RH15026,-9999
RH15027,-9999
RH15028,-9999
RH15029,-9999
RH15030,-9999
RH15031,-9999
RH15032,-9999
RH15033,-9999
RH15034,-9999
RH15035,-9999
RH15036,-9999
RH15037,-9999
RH15038,-9999
RH15039,-9999
RH15040,-9999
RH15041,-9999
RH15042,-9999
RH15043,-9999
RH15044,-9999
RH15045,-9999
RH15046,-9999
RH15047,-9999
RH15048,-9999
RH15049,-9999
RH15050,-9999
RH15051,-9999
RH15052,-9999
RH15053,-9999
RH15054,-9999
RH15055,-9999
RH15056,-9999
RH15057,-9999
RH15058,-9999
RH15059,-9999
RH15060,-9999
RH15061,-9999
RH15062,-9999
RH15063,-9999
RH15064,-9999
RH15065,-9999
RH15066,-9999
RH15067,-9999
RH15068,-9999
RH15069,-9999
RH15070,-9999
RH15071,-9999
RH15072,-9999
RH15073,-9999
RH15074,-9999
RH15075,-9999
RH15076,-9999
RH15077,-9999
RH15078,-9999
RH15079,-9999
RH15080,-9999
RH15081,-9999
RH15082,-9999
RH15083,-9999
RH15084,-9999
RH15085,-9999
RH15086,-9999
RH15087,-9999
RH15088,-9999
RH15089,-9999
RH15090,-9999
RH15091,-9999
RH15092,-9999
RH15093,-9999
RH15094,-9999
RH15095,-9999
RH15096,-9999
RH15097,-9999
RH15098,-9999
RH15099,-9999
RH15100,-9999
RH15101,-9999
RH15102,-9999
RH15103,-9999
RH15104,-9999
RH15105,-9999
RH15106,-9999
RH15107,-9999
RH15108,-9999
RH15109,-9999
RH15110,-9999
RH15111,-9999
RH15112,-9999
RH15113,-9999
RH15114,-9999
RH15115,-9999
RH15116,-9999
RH15117,-9999
RH15118,-9999
RH15119,-9999
RH15120,-9999
RH15121,-9999
RH15122,-9999
RH15123,-9999
RH15124,-9999
RH15125,-9999
RH15126,-9999
RH15127,-9999
RH15128,-9999
RH15129,-9999
RH15130,-9999
RH15131,-9999
RH15132,-9999
RH15133,-9999
RH15134,-9999
RH15135,-9999
RH15136,-9999
RH15137,-9999
RH15138,-9999
RH15139,-9999
RH15140,-9999
RH15141,-9999
RH15142,-9999
RH15143,-9999
RH15144,-9999
RH15145,-9999
RH15146,-9999
RH15147,-9999
RH15148,-9999
RH15149,-9999
RH15150,-9999
RH15151,-9999
RH15152,-9999
RH15153,-9999
RH15154,-9999
RH15155,-9999
RH15156,-9999
RH15157,-9999
RH15158,-9999
RH15159,-9999
RH15160,-9999
RH15161,-9999
RH15162,-9999
RH15163,-9999
RH15164,-9999
RH15165,-9999
RH15166,-9999
RH15167,-9999
RH15168,-9999
RH15169,-9999
RH15170,-9999
RH15171,-9999
RH15172,-9999
RH15173,-9999
RH15174,-9999
RH15175,-9999
RH15176,-9999
RH15177,-9999
RH15178,-9999
RH15179,-9999
RH15180,-9999
RH15181,-9999
RH15182,-9999
RH15183,-9999
RH15184,-9999
RH15185,-9999
RH15186,-9999
RH15187,-9999
RH15188,-9999
RH15189,-9999
RH15190,-9999
RH15191,-9999
RH15192,-9999
RH15193,-9999
RH15194,-9999
RH15195,-9999
RH15196,-9999
RH15197,-9999
RH15198,-9999
RH15199,-9999
RH15200,-9999
RH15201,-9999
RH15202,-9999
RH15203,-9999
RH15204,-9999
RH15205,-9999
RH15206,-9999
RH15207,-9999
RH15208,-9999
RH15209,-9999
RH15210,-9999
RH15211,-9999
RH15212,-9999
RH15213,-9999
RH15214,-9999
RH15215,-9999
RH15216,-9999
RH15217,-9999
RH15218,-9999
RH15219,-9999
RH15220,-9999
RH15221,-9999
RH15222,-9999
RH15223,-9999
RH15224,-9999
RH15225,-9999
RH15226,-9999
RH15227,-9999
RH15228,-9999
RH15229,-9999
RH15230,-9999
RH15231,-9999
RH15232,-9999
RH15233,-9999
RH15234,-9999
RH15235,-9999
RH15236,-9999
RH15237,-9999
RH15238,-9999
RH15239,-9999
RH15240,-9999
RH15241,-9999
RH15242,-9999
RH15243,-9999
RH15244,-9999
RH15245,-9999
RH15246,-9999
RH15247,-9999
RH15248,-9999
RH15249,-9999
RH15250,-9999
RH15251,-9999
RH15252,-9999
RH15253,-9999
RH15254,-9999
RH15255,-9999
RH15256,-9999
RH15257,-9999
RH15258,-9999
RH15259,-9999
RH15260,-9999
RH15261,-9999
RH15262,-9999
RH15263,-9999
RH15264,-9999
RH15265,-9999
RH15266,-9999
RH15267,-9999
RH15268,-9999
RH15269,-9999
RH15270,-9999
RH15271,-9999
RH15272,-9999
RH15273,-9999
RH15274,-9999
RH15275,-9999
RH15276,-9999
RH15277,-9999
RH15278,-9999
RH15279,-9999
RH15280,-9999
RH15281,-9999
RH15282,-9999
RH15283,-9999
RH15284,-9999
RH15285,-9999
RH15286,-9999
RH15287,-9999
RH15288,-9999
RH15289,-9999
RH15290,-9999
RH15291,-9999
RH15292,-9999
RH15293,-9999
RH15294,-9999
RH15295,-9999
RH15296,-9999
RH15297,-9999
RH15298,-9999
RH15299,-9999
RH15300,-9999
RH15301,-9999
RH15302,-9999
RH15303,-9999
RH15304,-9999
RH15305,-9999
RH15306,-9999
RH15307,-9999
RH15308,-9999
RH15309,-9999
RH15310,-9999
RH15311,-9999
RH15312,-9999
RH15313,-9999
RH15314,-9999
RH15315,-9999
RH15316,-9999
RH15317,-9999
RH15318,-9999
RH15319,-9999
RH15320,-9999
RH15321,-9999
RH15322,-9999
RH15323,-9999
RH15324,-9999
RH15325,-9999
RH15326,-9999
RH15327,-9999
RH15328,-9999
RH15329,-9999
RH15330,-9999
RH15331,-9999
RH15332,-9999
RH15333,-9999
RH15334,-9999
RH15335,-9999
RH15336,-9999
RH15337,-9999
RH15338,-9999
RH15339,-9999
RH15340,-9999
RH15341,-9999
RH15342,-9999
RH15343,-9999
RH15344,-9999
RH15345,-9999
RH15346,-9999
RH15347,-9999
RH15348,-9999
RH15349,-9999
RH15350,-9999
RH15351,-9999
RH15352,-9999
RH15353,-9999
RH15354,-9999
RH15355,-9999
RH15356,-9999
RH15357,-9999
RH15358,-9999
RH15359,-9999
RH15360,-9999
RH15361,-9999
RH15362,-9999
RH15363,-9999
RH15364,-9999
RH15365,-9999
RH15366,-9999
RH15367,-9999
RH15368,-9999
RH15369,-9999
RH15370,-9999
RH15371,-9999
RH15372,-9999
RH15373,-9999
RH15374,-9999
RH15375,-9999
RH15376,-9999
RH15377,-9999
RH15378,-9999
RH15379,-9999
RH15380,-9999
RH15381,-9999
RH15382,-9999
RH15383,-9999
RH15384,-9999
RH15385,-9999
RH15386,-9999
RH15387,-9999
RH15388,-9999
RH15389,-9999
RH15390,-9999
RH15391,-9999
RH15392,-9999
RH15393,-9999
RH15394,-9999
RH15395,-9999
RH15396,-9999
RH15397,-9999
RH15398,-9999
RH15399,-9999
RH15400,-9999
RH15401,-9999
RH15402,-9999
RH15403,-9999
RH15404,-9999
RH15405,-9999
RH15406,-9999
RH15407,-9999
RH15408,-9999
RH15409,-9999
RH15410,-9999
RH15411,-9999
RH15412,-9999
RH15413,-9999
RH15414,-9999
RH15415,-9999
RH15416,-9999
RH15417,-9999
RH15418,-9999
RH15419,-9999
RH15420,-9999
RH15421,-9999
RH15422,-9999
RH15423,-9999
RH15424,-9999
RH15425,-9999
RH15426,-9999
RH15427,-9999
RH15428,-9999
RH15429,-9999
RH15430,-9999
RH15431,-9999
RH15432,-9999
RH15433,-9999
RH15434,-9999
RH15435,-9999
RH15436,-9999
RH15437,-9999
RH15438,-9999
RH15439,-9999
RH15440,-9999
RH15441,-9999
RH15442,-9999
RH15443,-9999
RH15444,-9999
RH15445,-9999
RH15446,-9999
RH15447,-9999
RH15448,-9999
RH15449,-9999
RH15450,-9999
RH15451,-9999
RH15452,-9999
RH15453,-9999
RH15454,-9999
RH15455,-9999
RH15456,-9999
RH15457,-9999
RH15458,-9999
RH15459,-9999
RH15460,-9999
RH15461,-9999
RH15462,-9999
RH15463,-9999
RH15464,-9999
RH15465,-9999
RH15466,-9999
RH15467,-9999
RH15468,-9999
RH15469,-9999
RH15470,-9999
RH15471,-9999
RH15472,-9999
RH15473,-9999
RH15474,-9999
RH15475,-9999
RH15476,-9999
RH15477,-9999
RH15478,-9999
RH15479,-9999
RH15480,-9999
RH15481,-9999
RH15482,-9999
RH15483,-9999
RH15484,-9999
RH15485,-9999
RH15486,-9999
RH15487,-9999
RH15488,-9999
RH15489,-9999
RH15490,-9999
RH15491,-9999
RH15492,-9999
RH15493,-9999
RH15494,-9999
RH15495,-9999
RH15496,-9999
RH15497,-9999
RH15498,-9999
RH15499,-9999
RH15500,-9999
RH15501,-9999
RH15502,-9999
RH15503,-9999
RH15504,-9999
RH15505,-9999
RH15506,-9999
RH15507,-9999
RH15508,-9999
RH15509,-9999
RH15510,-9999
RH15511,-9999
RH15512,-9999
RH15513,-9999
RH15514,-9999
RH15515,-9999
RH15516,-9999
RH15517,-9999
RH15518,-9999
RH15519,-9999
RH15520,-9999
RH15521,-9999
RH15522,-9999
RH15523,-9999
RH15524,-9999
RH15525,-9999
RH15526,-9999
RH15527,-9999
RH15528,-9999
RH15529,-9999
RH15530,-9999
RH15531,-9999
RH15532,-9999
RH15533,-9999
RH15534,-9999
RH15535,-9999
RH15536,-9999
RH15537,-9999
RH15538,-9999
RH15539,-9999
RH15540,-9999
RH15541,-9999
RH15542,-9999
RH15543,-9999
RH15544,-9999
RH15545,-9999
RH15546,-9999
RH15547,-9999
RH15548,-9999
RH15549,-9999
RH15550,-9999
RH15551,-9999
RH15552,-9999
RH15553,-9999
RH15554,-9999
RH15555,-9999
RH15556,-9999
RH15557,-9999
RH15558,-9999
RH15559,-9999
RH15560,-9999
RH15561,-9999
RH15562,-9999
RH15563,-9999
RH15564,-9999
RH15565,-9999
RH15566,-9999
RH15567,-9999
RH15568,-9999
RH15569,-9999
RH15570,-9999
RH15571,-9999
RH15572,-9999
RH15573,-9999
RH15574,-9999
RH15575,-9999
RH15576,-9999
RH15577,-9999
RH15578,-9999
RH15579,-9999
RH15580,-9999
RH15581,-9999
RH15582,-9999
RH15583,-9999
RH15584,-9999
RH15585,-9999
RH15586,-9999
RH15587,-9999
RH15588,-9999
RH15589,-9999
RH15590,-9999
RH15591,-9999
RH15592,-9999
RH15593,-9999
RH15594,-9999
RH15595,-9999
RH15596,-9999
RH15597,-9999
RH15598,-9999
RH15599,-9999
RH15600,-9999
RH15601,-9999
RH15602,-9999
RH15603,-9999
RH15604,-9999
RH15605,-9999
RH15606,-9999
RH15607,-9999
RH15608,-9999
RH15609,-9999
RH15610,-9999
RH15611,-9999
RH15612,-9999
RH15613,-9999
RH15614,-9999
RH15615,-9999
RH15616,-9999
RH15617,-9999
RH15618,-9999
RH15619,-9999
RH15620,-9999
RH15621,-9999
RH15622,-9999
RH15623,-9999
RH15624,-9999
RH15625,-9999
RH15626,-9999
RH15627,-9999
RH15628,-9999
RH15629,-9999
RH15630,-9999
RH15631,-9999
RH15632,-9999
RH15633,-9999
RH15634,-9999
RH15635,-9999
RH15636,-9999
RH15637,-9999
RH15638,-9999
RH15639,-9999
RH15640,-9999
RH15641,-9999
RH15642,-9999
RH15643,-9999
RH15644,-9999
RH15645,-9999
RH15646,-9999
RH15647,-9999
RH15648,-9999
RH15649,-9999
RH15650,-9999
RH15651,-9999
RH15652,-9999
RH15653,-9999
RH15654,-9999
RH15655,-9999
RH15656,-9999
RH15657,-9999
RH15658,-9999
RH15659,-9999
RH15660,-9999
RH15661,-9999
RH15662,-9999
RH15663,-9999
RH15664,-9999
RH15665,-9999
RH15666,-9999
RH15667,-9999
RH15668,-9999
RH15669,-9999
RH15670,-9999
RH15671,-9999
RH15672,-9999
RH15673,-9999
RH15674,-9999
RH15675,-9999
RH15676,-9999
RH15677,-9999
RH15678,-9999
RH15679,-9999
RH15680,-9999
RH15681,-9999
RH15682,-9999
RH15683,-9999
RH15684,-9999
RH15685,-9999
RH15686,-9999
RH15687,-9999
RH15688,-9999
RH15689,-9999
RH15690,-9999
RH15691,-9999
RH15692,-9999
RH15693,-9999
RH15694,-9999
RH15695,-9999
RH15696,-9999
RH15697,-9999
RH15698,-9999
RH15699,-9999
RH15700,-9999
RH15701,-9999
RH15702,-9999
RH15703,-9999
RH15704,-9999
RH15705,-9999
RH15706,-9999
RH15707,-9999
RH15708,-9999
RH15709,-9999
RH15710,-9999
RH15711,-9999
RH15712,-9999
RH15713,-9999
RH15714,-9999
RH15715,-9999
RH15716,-9999
RH15717,-9999
RH15718,-9999
RH15719,-9999
RH15720,-9999
RH15721,-9999
RH15722,-9999
RH15723,-9999
RH15724,-9999
RH15725,-9999
RH15726,-9999
RH15727,-9999
RH15728,-9999
RH15729,-9999
RH15730,-9999
RH15731,-9999
RH15732,-9999
RH15733,-9999
RH15734,-9999
RH15735,-9999
RH15736,-9999
RH15737,-9999
RH15738,-9999
RH15739,-9999
RH15740,-9999
RH15741,-9999
RH15742,-9999
RH15743,-9999
RH15744,-9999
RH15745,-9999
RH15746,-9999
RH15747,-9999
RH15748,-9999
RH15749,-9999
RH15750,-9999
RH15751,-9999
RH15752,-9999
RH15753,-9999
RH15754,-9999
RH15755,-9999
RH15756,-9999
RH15757,-9999
RH15758,-9999
RH15759,-9999
RH15760,-9999
RH15761,-9999
RH15762,-9999
RH15763,-9999
RH15764,-9999
RH15765,-9999
RH15766,-9999
RH15767,-9999
RH15768,-9999
RH15769,-9999
RH15770,-9999
RH15771,-9999
RH15772,-9999
RH15773,-9999
RH15774,-9999
RH15775,-9999
RH15776,-9999
RH15777,-9999
RH15778,-9999
RH15779,-9999
RH15780,-9999
RH15781,-9999
RH15782,-9999
RH15783,-9999
RH15784,-9999
RH15785,-9999
RH15786,-9999
RH15787,-9999
RH15788,-9999
RH15789,-9999
RH15790,-9999
RH15791,-9999
RH15792,-9999
RH15793,-9999
RH15794,-9999
RH15795,-9999
RH15796,-9999
RH15797,-9999
RH15798,-9999
RH15799,-9999
RH15800,-9999
RH15801,-9999
RH15802,-9999
RH15803,-9999
RH15804,-9999
RH15805,-9999
RH15806,-9999
RH15807,-9999
RH15808,-9999
RH15809,-9999
RH15810,-9999
RH15811,-9999
RH15812,-9999
RH15813,-9999
RH15814,-9999
RH15815,-9999
RH15816,-9999
RH15817,-9999
RH15818,-9999
RH15819,-9999
RH15820,-9999
RH15821,-9999
RH15822,-9999
RH15823,-9999
RH15824,-9999
RH15825,-9999
RH15826,-9999
RH15827,-9999
RH15828,-9999
RH15829,-9999
RH15830,-9999
RH15831,-9999
RH15832,-9999
RH15833,-9999
RH15834,-9999
RH15835,-9999
RH15836,-9999
RH15837,-9999
RH15838,-9999
RH15839,-9999
RH15840,-9999
RH15841,-9999
RH15842,-9999
RH15843,-9999
RH15844,-9999
RH15845,-9999
RH15846,-9999
RH15847,-9999
RH15848,-9999
RH15849,-9999
RH15850,-9999
RH15851,-9999
RH15852,-9999
RH15853,-9999
RH15854,-9999
RH15855,-9999
RH15856,-9999
RH15857,-9999
RH15858,-9999
RH15859,-9999
RH15860,-9999
RH15861,-9999
RH15862,-9999
RH15863,-9999
RH15864,-9999
RH15865,-9999
RH15866,-9999
RH15867,-9999
RH15868,-9999
RH15869,-9999
RH15870,-9999
RH15871,-9999
RH15872,-9999
RH15873,-9999
RH15874,-9999
RH15875,-9999
RH15876,-9999
RH15877,-9999
RH15878,-9999
RH15879,-9999
RH15880,-9999
RH15881,-9999
RH15882,-9999
RH15883,-9999
RH15884,-9999
RH15885,-9999
RH15886,-9999
RH15887,-9999
RH15888,-9999
RH15889,-9999
RH15890,-9999
RH15891,-9999
RH15892,-9999
RH15893,-9999
RH15894,-9999
RH15895,-9999
RH15896,-9999
RH15897,-9999
RH15898,-9999
RH15899,-9999
RH15900,-9999
RH15901,-9999
RH15902,-9999
RH15903,-9999
RH15904,-9999
RH15905,-9999
RH15906,-9999
RH15907,-9999
RH15908,-9999
RH15909,-9999
RH15910,-9999
RH15911,-9999
RH15912,-9999
RH15913,-9999
RH15914,-9999
RH15915,-9999
RH15916,-9999
RH15917,-9999
RH15918,-9999
RH15919,-9999
RH15920,-9999
RH15921,-9999
RH15922,-9999
RH15923,-9999
RH15924,-9999
RH15925,-9999
RH15926,-9999
RH15927,-9999
RH15928,-9999
RH15929,-9999
RH15930,-9999
RH15931,-9999
RH15932,-9999
RH15933,-9999
RH15934,-9999
RH15935,-9999
RH15936,-9999
RH15937,-9999
RH15938,-9999
RH15939,-9999
RH15940,-9999
RH15941,-9999
RH15942,-9999
RH15943,-9999
RH15944,-9999
RH15945,-9999
RH15946,-9999
RH15947,-9999
RH15948,-9999
RH15949,-9999
RH15950,-9999
RH15951,-9999
RH15952,-9999
RH15953,-9999
RH15954,-9999
RH15955,-9999
RH15956,-9999
RH15957,-9999
RH15958,-9999
RH15959,-9999
RH15960,-9999
RH15961,-9999
RH15962,-9999
RH15963,-9999
RH15964,-9999
RH15965,-9999
RH15966,-9999
RH15967,-9999
RH15968,-9999
RH15969,-9999
RH15970,-9999
RH15971,-9999
RH15972,-9999
RH15973,-9999
RH15974,-9999
RH15975,-9999
RH15976,-9999
RH15977,-9999
RH15978,-9999
RH15979,-9999
RH15980,-9999
RH15981,-9999
RH15982,-9999
RH15983,-9999
RH15984,-9999
RH15985,-9999
RH15986,-9999
RH15987,-9999
RH15988,-9999
RH15989,-9999
RH15990,-9999
RH15991,-9999
RH15992,-9999
RH15993,-9999
RH15994,-9999
RH15995,-9999
RH15996,-9999
RH15997,-9999
RH15998,-9999
RH15999,-9999
RH16000,-9999
RH16001,-9999
RH16002,-9999
RH16003,-9999
RH16004,-9999
RH16005,-9999
RH16006,-9999
RH16007,-9999
RH16008,-9999
RH16009,-9999
RH16010,-9999
RH16011,-9999
RH16012,-9999
RH16013,-9999
RH16014,-9999
RH16015,-9999
RH16016,-9999
RH16017,-9999
RH16018,-9999
RH16019,-9999
RH16020,-9999
RH16021,-9999
RH16022,-9999
RH16023,-9999
RH16024,-9999
RH16025,-9999
RH16026,-9999
RH16027,-9999
RH16028,-9999
RH16029,-9999
RH16030,-9999
RH16031,-9999
RH16032,-9999
RH16033,-9999
RH16034,-9999
RH16035,-9999
RH16036,-9999
RH16037,-9999
RH16038,-9999
RH16039,-9999
RH16040,-9999
RH16041,-9999
RH16042,-9999
RH16043,-9999
RH16044,-9999
RH16045,-9999
RH16046,-9999
RH16047,-9999
RH16048,-9999
RH16049,-9999
RH16050,-9999
RH16051,-9999
RH16052,-9999
RH16053,-9999
RH16054,-9999
RH16055,-9999
RH16056,-9999
RH16057,-9999
RH16058,-9999
RH16059,-9999
RH16060,-9999
RH16061,-9999
RH16062,-9999
RH16063,-9999
RH16064,-9999
RH16065,-9999
RH16066,-9999
RH16067,-9999
RH16068,-9999
RH16069,-9999
RH16070,-9999
RH16071,-9999
RH16072,-9999
RH16073,-9999
RH16074,-9999
RH16075,-9999
RH16076,-9999
RH16077,-9999
RH16078,-9999
RH16079,-9999
RH16080,-9999
RH16081,-9999
RH16082,-9999
RH16083,-9999
RH16084,-9999
RH16085,-9999
RH16086,-9999
RH16087,-9999
RH16088,-9999
RH16089,-9999
RH16090,-9999
RH16091,-9999
RH16092,-9999
RH16093,-9999
RH16094,-9999
RH16095,-9999
RH16096,-9999
RH16097,-9999
RH16098,-9999
RH16099,-9999
RH16100,-9999
RH16101,-9999
RH16102,-9999
RH16103,-9999
RH16104,-9999
RH16105,-9999
RH16106,-9999
RH16107,-9999
RH16108,-9999
RH16109,-9999
RH16110,-9999
RH16111,-9999
RH16112,-9999
RH16113,-9999
RH16114,-9999
RH16115,-9999
RH16116,-9999
RH16117,-9999
RH16118,-9999
RH16119,-9999
RH16120,-9999
RH16121,-9999
RH16122,-9999
RH16123,-9999
RH16124,-9999
RH16125,-9999
RH16126,-9999
RH16127,-9999
RH16128,-9999
RH16129,-9999
RH16130,-9999
RH16131,-9999
