id_temperature,nilai_temperature
TR20494,25.3
TR20495,25.3
TR20496,25.2
TR20497,25
TR20498,24.9
TR20499,24.8
TR20500,24.7
TR20501,24.6
TR20502,24.6
TR20503,24.5
TR20504,24.5
TR20505,24.4
TR20506,24.4
TR20507,24.3
TR20508,24.1
TR20509,24.1
TR20510,24.1
TR20511,24.1
TR20512,24
TR20513,24
TR20514,23.9
TR20515,23.8
TR20516,23.8
TR20517,23.7
TR20518,23.7
TR20519,23.7
TR20520,23.7
TR20521,23.5
TR20522,23.3
TR20523,23.4
TR20524,23.5
TR20525,23.6
TR20526,23.5
TR20527,23.5
TR20528,23.4
TR20529,23.4
TR20530,23.3
TR20531,23.3
TR20532,23.3
TR20533,23.3
TR20534,23.3
TR20535,23.3
TR20536,23.3
TR20537,23.3
TR20538,23.4
TR20539,23.4
TR20540,23.3
TR20541,23.3
TR20542,23.3
TR20543,23.3
TR20544,23.3
TR20545,23.2
TR20546,23.2
TR20547,23.2
TR20548,23.2
TR20549,23.2
TR20550,23.1
TR20551,23.1
TR20552,23.2
TR20553,23.3
TR20554,23.3
TR20555,23.3
TR20556,23.4
TR20557,23.6
TR20558,23.9
TR20559,24.1
TR20560,24.3
TR20561,24.5
TR20562,24.5
TR20563,24.6
TR20564,24.7
TR20565,25
TR20566,25.3
TR20567,25.6
TR20568,26
TR20569,26.2
TR20570,26.4
TR20571,26.6
TR20572,26.9
TR20573,27.3
TR20574,27.6
TR20575,27.8
TR20576,28.4
TR20577,28.8
TR20578,28.9
TR20579,29.4
TR20580,29.5
TR20581,29.6
TR20582,30.4
TR20583,30.2
TR20584,30.1
TR20585,30.5
TR20586,30.5
TR20587,31
TR20588,31.4
TR20589,31.3
TR20590,30.8
TR20591,31.3
TR20592,31.6
TR20593,31.8
TR20594,32.2
TR20595,32.2
TR20596,32.7
TR20597,31.6
TR20598,31.5
TR20599,31.2
TR20600,30.5
TR20601,29.8
TR20602,29.6
TR20603,29.5
TR20604,29.4
TR20605,29.4
TR20606,29.6
TR20607,29.5
TR20608,29.3
TR20609,29.1
TR20610,28.8
TR20611,28.3
TR20612,27.9
TR20613,25.8
TR20614,25.3
TR20615,25.1
TR20616,25.2
TR20617,25.3
TR20618,25.4
TR20619,25.3
TR20620,25.4
TR20621,25.3
TR20622,25.3
TR20623,25.4
TR20624,25.4
TR20625,25.5
TR20626,25.6
TR20627,25.6
TR20628,25.3
TR20629,25.2
TR20630,25.3
TR20631,25.3
TR20632,25.2
TR20633,25.3
TR20634,25.2
TR20635,25.2
TR20636,25.3
TR20637,25.2
TR20638,24.9
TR20639,25
TR20640,25.1
TR20641,25
TR20642,25
TR20643,25.2
TR20644,25.3
TR20645,25.2
TR20646,24.9
TR20647,24.7
TR20648,24.6
TR20649,24.6
TR20650,24.6
TR20651,24.5
TR20652,24.5
TR20653,24.5
TR20654,24.5
TR20655,24.7
TR20656,25.8
TR20657,25.8
TR20658,24.7
TR20659,24.7
TR20660,25
TR20661,25.9
TR20662,26.5
TR20663,26.7
TR20664,26.5
TR20665,26.4
TR20666,26.4
TR20667,26.4
TR20668,26.8
TR20669,26.9
TR20670,26.8
TR20671,26.7
TR20672,26.6
TR20673,26.5
TR20674,26.4
TR20675,26.2
TR20676,26.1
TR20677,25.6
TR20678,24.9
TR20679,24.6
TR20680,24.5
TR20681,24.3
TR20682,23.7
TR20683,23.8
TR20684,23.8
TR20685,23.8
TR20686,23.9
TR20687,23.9
TR20688,23.8
TR20689,24.2
TR20690,24.6
TR20691,24.7
TR20692,24.8
TR20693,24.8
TR20694,24.5
TR20695,23.9
TR20696,23.8
TR20697,23.8
TR20698,23.9
TR20699,23.9
TR20700,24.2
TR20701,24.5
TR20702,24.7
TR20703,24.8
TR20704,24.8
TR20705,24.9
TR20706,24.9
TR20707,25.1
TR20708,25.1
TR20709,25.3
TR20710,25.5
TR20711,25.7
TR20712,25.9
TR20713,26.1
TR20714,26.3
TR20715,26.3
TR20716,26.5
TR20717,26.5
TR20718,26.4
TR20719,26.3
TR20720,26.3
TR20721,26.6
TR20722,26.9
TR20723,27.1
TR20724,27.3
TR20725,27.4
TR20726,27.5
TR20727,27.8
TR20728,27.9
TR20729,28.1
TR20730,28.1
TR20731,28.1
TR20732,28.3
TR20733,28.3
TR20734,28.3
TR20735,28.2
TR20736,28.1
TR20737,28
TR20738,27.9
TR20739,27.8
TR20740,27.7
TR20741,27.7
TR20742,27.8
TR20743,27.7
TR20744,27.8
TR20745,27.8
TR20746,27.8
TR20747,27.8
TR20748,27.8
TR20749,27.9
TR20750,28
TR20751,27.9
TR20752,28
TR20753,28
TR20754,28
TR20755,28.1
TR20756,28
TR20757,28
TR20758,28
TR20759,28.1
TR20760,28.1
TR20761,27.9
TR20762,27.7
TR20763,27.8
TR20764,27.7
TR20765,27.4
TR20766,27.3
TR20767,27.1
TR20768,26.9
TR20769,26.9
TR20770,26.9
TR20771,26.4
TR20772,26.2
TR20773,25.8
TR20774,25.7
TR20775,25.6
TR20776,25.5
TR20777,25.6
TR20778,25.7
TR20779,25.3
TR20780,25.4
TR20781,25.3
TR20782,25.5
TR20783,25.5
TR20784,25.6
TR20785,25.3
TR20786,25.6
TR20787,25.7
TR20788,25.5
TR20789,25.4
TR20790,25.5
TR20791,25.2
TR20792,25.2
TR20793,25.7
TR20794,26.5
TR20795,27.4
TR20796,27.5
TR20797,27.4
TR20798,27.4
TR20799,27.3
TR20800,27.3
TR20801,27.2
TR20802,27.3
TR20803,27.2
TR20804,27.3
TR20805,27.2
TR20806,26.9
TR20807,26.9
TR20808,26.4
TR20809,26.2
TR20810,26
TR20811,25.7
TR20812,26.5
TR20813,26.5
TR20814,26.3
TR20815,26.5
TR20816,26.6
TR20817,26.5
TR20818,26.7
TR20819,26.2
TR20820,26.4
TR20821,26.5
TR20822,26.6
TR20823,26.5
TR20824,25.5
TR20825,25.7
TR20826,25.6
TR20827,25.6
TR20828,25.9
TR20829,26.2
TR20830,26
TR20831,25.9
TR20832,25.9
TR20833,25.3
TR20834,24.4
TR20835,24.1
TR20836,24.1
TR20837,24.7
TR20838,25.8
TR20839,26.3
TR20840,26.2
TR20841,25.8
TR20842,25.7
TR20843,25.5
TR20844,25.1
TR20845,24.8
TR20846,24.6
TR20847,24.5
TR20848,24.6
TR20849,24.7
TR20850,24.8
TR20851,24.8
TR20852,24.5
TR20853,24.4
TR20854,24.7
TR20855,25.1
TR20856,25.7
TR20857,26.1
TR20858,26.3
TR20859,26.5
TR20860,26.8
TR20861,27.2
TR20862,27.3
TR20863,27.4
TR20864,27.6
TR20865,27.9
TR20866,28.1
TR20867,28.3
TR20868,28.6
TR20869,28.9
TR20870,29.2
TR20871,29.5
TR20872,30
TR20873,30.3
TR20874,30.5
TR20875,30.7
TR20876,31.5
TR20877,31.9
TR20878,31.5
TR20879,31.8
TR20880,31.6
TR20881,32.8
TR20882,32.6
TR20883,32.3
TR20884,32.1
TR20885,30.1
TR20886,29.9
TR20887,29.6
TR20888,29.3
TR20889,29
TR20890,29.2
TR20891,29.6
TR20892,30
TR20893,30.5
TR20894,30.4
TR20895,30.2
TR20896,27.8
TR20897,28.2
TR20898,28.2
TR20899,28.5
TR20900,28.9
TR20901,29.2
TR20902,29.4
TR20903,29.5
TR20904,29.8
TR20905,30
TR20906,30
TR20907,29.8
TR20908,29.6
TR20909,29.4
TR20910,29.3
TR20911,29.2
TR20912,29.1
TR20913,28.9
TR20914,28.6
TR20915,28.5
TR20916,28.5
TR20917,28.4
TR20918,28.3
TR20919,28.3
TR20920,28.3
TR20921,28.3
TR20922,28.2
TR20923,28.1
TR20924,28
TR20925,28.1
TR20926,28
TR20927,27.9
TR20928,27.8
TR20929,27.7
TR20930,27.6
TR20931,27.6
TR20932,27.4
TR20933,27.2
TR20934,27.1
TR20935,26.9
TR20936,26.6
TR20937,26.4
TR20938,26.2
TR20939,26.3
TR20940,26
TR20941,25.8
TR20942,25.5
TR20943,25.4
TR20944,25.2
TR20945,26
TR20946,26.1
TR20947,26
TR20948,26
TR20949,26.6
TR20950,26.8
TR20951,26.9
TR20952,27.1
TR20953,27.1
TR20954,27.1
TR20955,27.1
TR20956,26.8
TR20957,26.7
TR20958,26.8
TR20959,27.1
TR20960,27.1
TR20961,26.9
TR20962,27
TR20963,27.3
TR20964,27.3
TR20965,27
TR20966,26.8
TR20967,26.5
TR20968,25.8
TR20969,25.9
TR20970,26.2
TR20971,26.6
TR20972,26
TR20973,26
TR20974,26.4
TR20975,26.4
TR20976,26.7
TR20977,26.9
TR20978,26.8
TR20979,26.4
TR20980,26.5
TR20981,25.9
TR20982,25.7
TR20983,25.8
TR20984,25.3
TR20985,24.8
TR20986,24.4
TR20987,24.4
TR20988,24.6
TR20989,25.2
TR20990,25.5
TR20991,25.4
TR20992,25.7
TR20993,26.3
TR20994,27.8
TR20995,27.9
TR20996,27.8
TR20997,28
TR20998,28.2
TR20999,28.2
TR21000,28.3
TR21001,28.4
TR21002,28.3
TR21003,28.1
TR21004,28
TR21005,28.2
TR21006,28.4
TR21007,28.4
TR21008,28.6
TR21009,28.7
TR21010,28.9
TR21011,28.8
TR21012,28.9
TR21013,28.8
TR21014,28.9
TR21015,28.9
TR21016,29
TR21017,29.2
TR21018,29.3
TR21019,29.3
TR21020,29.5
TR21021,29.7
TR21022,29.8
TR21023,29.6
TR21024,29.6
TR21025,29.5
TR21026,29.6
TR21027,29.7
TR21028,29.7
TR21029,29.8
TR21030,30.3
TR21031,30.4
TR21032,30.4
TR21033,30.3
TR21034,30.4
TR21035,30.4
TR21036,30.4
TR21037,30.3
TR21038,29.8
TR21039,29.8
TR21040,30.1
TR21041,30.1
TR21042,30
TR21043,29.8
TR21044,29.7
TR21045,29.7
TR21046,29.4
TR21047,29.7
TR21048,29.6
TR21049,29.3
TR21050,29.2
TR21051,29.2
TR21052,29.2
TR21053,29.1
TR21054,29
TR21055,27.7
TR21056,26.6
TR21057,26.1
TR21058,25.6
TR21059,25.7
TR21060,25.5
TR21061,25.1
TR21062,25.2
TR21063,25.3
TR21064,25.7
TR21065,25.9
TR21066,25.8
TR21067,26.3
TR21068,26.8
TR21069,27.4
TR21070,27.4
TR21071,27.1
TR21072,26.8
TR21073,26.6
TR21074,26.5
TR21075,26.4
TR21076,26.4
TR21077,26.3
TR21078,26
TR21079,26
TR21080,25.7
TR21081,25.6
TR21082,25.4
TR21083,25.3
TR21084,25.1
TR21085,25.1
TR21086,25.2
TR21087,25.6
TR21088,25.8
TR21089,25.7
TR21090,25.5
TR21091,25.3
TR21092,25.4
TR21093,25.2
TR21094,24.9
TR21095,25.1
TR21096,25.1
TR21097,25.2
TR21098,25.5
TR21099,25.7
TR21100,25.6
TR21101,25.5
TR21102,25.4
TR21103,25.4
TR21104,25.5
TR21105,25.6
TR21106,25.5
TR21107,25.2
TR21108,25.1
TR21109,25.2
TR21110,25.3
TR21111,25.1
TR21112,25.3
TR21113,25.2
TR21114,25.3
TR21115,25.1
TR21116,25.4
TR21117,25.2
TR21118,25
TR21119,24.9
TR21120,24.5
TR21121,24.4
TR21122,23.8
TR21123,22.8
TR21124,22.5
TR21125,22.5
TR21126,22.8
TR21127,22.8
TR21128,22.9
TR21129,22.9
TR21130,23.3
TR21131,23.7
TR21132,24
TR21133,24.8
TR21134,25.7
TR21135,26
TR21136,26.2
TR21137,26.4
TR21138,26.7
TR21139,26.3
TR21140,27
TR21141,26.9
TR21142,27
TR21143,26.9
TR21144,26.9
TR21145,27.1
TR21146,27.8
TR21147,28.3
TR21148,28.9
TR21149,29
TR21150,29.1
TR21151,29.2
TR21152,29.2
TR21153,29.5
TR21154,29.4
TR21155,29.5
TR21156,29.7
TR21157,30.1
TR21158,29.6
TR21159,29.8
TR21160,30.3
TR21161,30.5
TR21162,30.7
TR21163,30.7
TR21164,30.5
TR21165,30.2
TR21166,30.1
TR21167,30.4
TR21168,30.8
TR21169,30.4
TR21170,30
TR21171,30.3
TR21172,30.4
TR21173,30.2
TR21174,30.2
TR21175,30.4
TR21176,31
TR21177,31.3
TR21178,31.5
TR21179,31.9
TR21180,31.8
TR21181,31.7
TR21182,31.1
TR21183,31
TR21184,30.7
TR21185,30.5
TR21186,30.3
TR21187,30.1
TR21188,30
TR21189,29.8
TR21190,29.6
TR21191,29.4
TR21192,29.4
TR21193,29.3
TR21194,29.2
TR21195,29.1
TR21196,28.9
TR21197,28.8
TR21198,28.1
TR21199,27.4
TR21200,27.2
TR21201,27.4
TR21202,27.6
TR21203,27.8
TR21204,27.8
TR21205,27.9
TR21206,27.8
TR21207,27.8
TR21208,27.7
TR21209,27.8
TR21210,27.6
TR21211,25.4
TR21212,24.3
TR21213,23.7
TR21214,23.6
TR21215,23.5
TR21216,23.4
TR21217,23
TR21218,22.8
TR21219,22.7
TR21220,22.6
TR21221,22.6
TR21222,22.7
TR21223,22.9
TR21224,22.9
TR21225,22.9
TR21226,22.9
TR21227,23
TR21228,22.9
TR21229,23.1
TR21230,23.2
TR21231,23.6
TR21232,23.9
TR21233,24.4
TR21234,25.2
TR21235,24.9
TR21236,24.7
TR21237,26
TR21238,26.5
TR21239,26.4
TR21240,26.4
TR21241,26.3
TR21242,26.2
TR21243,26.3
TR21244,26.3
TR21245,26.2
TR21246,26.3
TR21247,26
TR21248,26.3
TR21249,26.5
TR21250,26.6
TR21251,26.8
TR21252,26.4
TR21253,26.4
TR21254,26.4
TR21255,26.5
TR21256,26.8
TR21257,26.7
TR21258,26.3
TR21259,26.1
TR21260,26.1
TR21261,26.4
TR21262,26.5
TR21263,26.3
TR21264,26.1
TR21265,25.9
TR21266,26.1
TR21267,26
TR21268,25.9
TR21269,25.7
TR21270,25.8
TR21271,25.6
TR21272,25.5
TR21273,25.6
TR21274,26.1
TR21275,26.4
TR21276,26.7
TR21277,27
TR21278,27
TR21279,27.1
TR21280,27.1
TR21281,27.2
TR21282,27.4
TR21283,27.6
TR21284,27.7
TR21285,28
TR21286,28.2
TR21287,28.5
TR21288,28.4
TR21289,28.2
TR21290,28.4
TR21291,28.8
TR21292,29
TR21293,29
TR21294,29.2
TR21295,29.4
TR21296,29.4
TR21297,29.7
TR21298,29.7
TR21299,29.9
TR21300,30.1
TR21301,29.5
TR21302,29.3
TR21303,28.7
TR21304,28.3
TR21305,28.2
TR21306,28.4
TR21307,29
TR21308,29.3
TR21309,29.5
TR21310,29.4
TR21311,29.5
TR21312,29.3
TR21313,29.7
TR21314,29.6
TR21315,30
TR21316,30.1
TR21317,30
TR21318,29.7
TR21319,30.1
TR21320,30
TR21321,30
TR21322,29.9
TR21323,30
TR21324,29.8
TR21325,29.6
TR21326,29.6
TR21327,29.7
TR21328,29.9
TR21329,30.1
TR21330,30.2
TR21331,29.7
TR21332,29.5
TR21333,29.3
TR21334,29.1
TR21335,29.1
TR21336,29.1
TR21337,28.9
TR21338,28.8
TR21339,28.6
TR21340,28.4
TR21341,28.2
TR21342,28.1
TR21343,27.9
TR21344,27.7
TR21345,27.6
TR21346,27.5
TR21347,27.5
TR21348,27.5
TR21349,27.4
TR21350,27.5
TR21351,27.6
TR21352,27.4
TR21353,27.5
TR21354,27.6
TR21355,27.7
TR21356,27.5
TR21357,27.6
TR21358,27.5
TR21359,27.6
TR21360,27.5
TR21361,27.5
TR21362,27.4
TR21363,27.4
TR21364,27.5
TR21365,27.6
TR21366,27.5
TR21367,27.5
TR21368,27.5
TR21369,27.4
TR21370,27.3
TR21371,27.1
TR21372,27.2
TR21373,27.1
TR21374,27.1
TR21375,27.2
TR21376,27.2
TR21377,27.1
TR21378,27
TR21379,26.9
TR21380,27
TR21381,27.1
TR21382,26.7
TR21383,26
TR21384,25.9
TR21385,26.9
TR21386,27.2
TR21387,27.2
TR21388,27
TR21389,26.5
TR21390,26.4
TR21391,26
TR21392,25.9
TR21393,26.2
TR21394,26.6
TR21395,26.9
TR21396,26.9
TR21397,26.9
TR21398,26.8
TR21399,26.8
TR21400,26.9
TR21401,26.8
TR21402,26.7
TR21403,26.9
TR21404,27
TR21405,27.1
TR21406,27
TR21407,26.9
TR21408,26.9
TR21409,26.9
TR21410,26.9
TR21411,27
TR21412,26.9
TR21413,26.6
TR21414,26.2
TR21415,25.9
TR21416,25.1
TR21417,24.9
TR21418,26.1
TR21419,27
TR21420,25.7
TR21421,25.7
TR21422,26
TR21423,26.2
TR21424,26.6
TR21425,26.8
TR21426,26.7
TR21427,26.6
TR21428,27
TR21429,27.2
TR21430,27.2
TR21431,27.5
TR21432,28.3
TR21433,28.7
TR21434,29
TR21435,29.4
TR21436,29.9
TR21437,30
TR21438,30.4
TR21439,30.3
TR21440,29.9
TR21441,30.1
TR21442,30.7
TR21443,31
TR21444,31.3
TR21445,31.8
TR21446,31.7
TR21447,31.7
TR21448,32.1
TR21449,32.4
TR21450,32.4
TR21451,32
TR21452,31.9
TR21453,31.3
TR21454,31.6
TR21455,31.7
TR21456,32.5
TR21457,32.3
TR21458,32.2
TR21459,32
TR21460,32.8
TR21461,32.9
TR21462,33
TR21463,32.6
TR21464,32.8
TR21465,33.6
TR21466,33.2
TR21467,32.5
TR21468,32.4
TR21469,32.5
TR21470,31.9
TR21471,31.3
TR21472,30.9
TR21473,30
TR21474,29.9
TR21475,29.5
TR21476,28.6
TR21477,27.8
TR21478,26.4
TR21479,25.5
TR21480,25.2
TR21481,25.3
TR21482,25.2
TR21483,25.2
TR21484,25.1
TR21485,25
TR21486,24.9
TR21487,24.9
TR21488,24.9
TR21489,24.8
TR21490,24.7
TR21491,24.8
TR21492,24.9
TR21493,25
TR21494,25.1
TR21495,25.1
TR21496,25
TR21497,24.9
TR21498,25.1
TR21499,26
TR21500,27.4
TR21501,27.6
TR21502,27.4
TR21503,27.8
TR21504,27.7
TR21505,27.6
TR21506,27.8
TR21507,27.8
TR21508,28
TR21509,28
TR21510,28
TR21511,27.8
TR21512,27.8
TR21513,27.8
TR21514,27.7
TR21515,27.8
TR21516,27.8
TR21517,27.8
TR21518,28.2
TR21519,28.3
TR21520,28.3
TR21521,28.3
TR21522,28.1
TR21523,27.7
TR21524,27.5
TR21525,27.7
TR21526,27.7
TR21527,27.2
TR21528,26.8
TR21529,26.7
TR21530,26.4
TR21531,26.3
TR21532,26.1
TR21533,26.2
TR21534,25.3
TR21535,24.4
TR21536,24.2
TR21537,24.1
TR21538,23.9
TR21539,23.8
TR21540,23.6
TR21541,23.7
TR21542,23.9
TR21543,23.9
TR21544,24
TR21545,24
TR21546,23.8
TR21547,23.7
TR21548,23.4
TR21549,23.4
TR21550,23.7
TR21551,23.7
TR21552,23.8
TR21553,23.8
TR21554,23.6
TR21555,23.3
TR21556,23.1
TR21557,23.3
TR21558,23.4
TR21559,23.6
TR21560,24.1
TR21561,24.2
TR21562,24.4
TR21563,24.6
TR21564,25
TR21565,25.2
TR21566,25.4
TR21567,25.8
TR21568,26
TR21569,26.4
TR21570,26.9
TR21571,27.2
TR21572,27.4
TR21573,27.6
TR21574,27.8
TR21575,28.1
TR21576,28.3
TR21577,28.7
TR21578,29
TR21579,28.9
TR21580,29.2
TR21581,29.4
TR21582,29.6
TR21583,29.4
TR21584,30
TR21585,30
TR21586,30.4
TR21587,30.7
TR21588,31.1
TR21589,31.1
TR21590,31.2
TR21591,31.3
TR21592,31.4
TR21593,31.2
TR21594,31.6
TR21595,31.8
TR21596,32
TR21597,31.9
TR21598,32.1
TR21599,32.1
TR21600,32
TR21601,32.4
TR21602,32.3
TR21603,31.9
TR21604,30.8
TR21605,30
TR21606,30.1
TR21607,30.7
TR21608,31.5
TR21609,31.5
TR21610,31.1
TR21611,30.4
TR21612,30
TR21613,29.7
TR21614,30.8
TR21615,31.1
TR21616,30.5
TR21617,30.3
TR21618,30.1
TR21619,29.9
TR21620,29.5
TR21621,29.6
TR21622,29.5
TR21623,29.3
TR21624,29.2
TR21625,28.9
TR21626,28.9
TR21627,28.8
TR21628,28.6
TR21629,28.5
TR21630,28.6
TR21631,28.4
TR21632,28.3
TR21633,28.2
TR21634,28.1
TR21635,27.9
TR21636,27.9
TR21637,27.8
TR21638,27.5
TR21639,27.4
TR21640,27.2
TR21641,26.8
TR21642,26.8
TR21643,26.7
TR21644,26.6
TR21645,26.7
TR21646,26.9
TR21647,26.7
TR21648,26.6
TR21649,26.6
TR21650,26.6
TR21651,26.4
TR21652,26.2
TR21653,26.3
TR21654,26.5
TR21655,26.5
TR21656,26.6
TR21657,26.5
TR21658,26.4
TR21659,26.4
TR21660,26.4
TR21661,26.4
TR21662,26.4
TR21663,26.2
TR21664,26.1
TR21665,26.1
TR21666,25.9
TR21667,25.9
TR21668,25.9
TR21669,26
TR21670,25.8
TR21671,25.6
TR21672,25.5
TR21673,25.4
TR21674,25.4
TR21675,25.4
TR21676,25.3
TR21677,25.3
TR21678,25.4
TR21679,25.4
TR21680,25.3
TR21681,25.3
TR21682,25.3
TR21683,25.2
TR21684,25.1
TR21685,25.2
TR21686,25.1
TR21687,25
TR21688,25
TR21689,25
TR21690,25.1
TR21691,25
TR21692,25
TR21693,25.1
TR21694,25.1
TR21695,25.1
TR21696,25.1
TR21697,25
TR21698,25
TR21699,25
TR21700,25.1
TR21701,25.1
TR21702,25.2
TR21703,25.2
TR21704,25.3
TR21705,25.4
TR21706,25.4
TR21707,25.4
TR21708,25.5
TR21709,25.7
TR21710,25.8
TR21711,25.9
TR21712,26.1
TR21713,26.2
TR21714,26.4
TR21715,26.6
TR21716,26.9
TR21717,27.3
TR21718,27.1
TR21719,27.1
TR21720,27.2
TR21721,27.4
TR21722,27.7
TR21723,28
TR21724,28.2
TR21725,28.3
TR21726,28.7
TR21727,29.1
TR21728,29.2
TR21729,29.5
TR21730,29.5
TR21731,30
TR21732,29.9
TR21733,30.3
TR21734,30.9
TR21735,30.6
TR21736,30.8
TR21737,31.3
TR21738,31.3
TR21739,31.4
TR21740,31.2
TR21741,31.2
TR21742,31.7
TR21743,31.7
TR21744,31.6
TR21745,31.9
TR21746,32
TR21747,31.9
TR21748,32
TR21749,31.9
TR21750,32.2
TR21751,32.2
TR21752,30.6
TR21753,30.3
TR21754,29.9
TR21755,29.5
TR21756,29.2
TR21757,29
TR21758,28.8
TR21759,28.6
TR21760,28.4
TR21761,27.2
TR21762,25.6
TR21763,25.3
TR21764,25.3
TR21765,25.3
TR21766,25.4
TR21767,25.8
TR21768,25.9
TR21769,25.9
TR21770,26.1
TR21771,26.1
TR21772,26.1
TR21773,25.8
TR21774,25.9
TR21775,25.8
TR21776,25.7
TR21777,25.7
TR21778,25.7
TR21779,25.6
TR21780,25.6
TR21781,25.7
TR21782,25.6
TR21783,25.4
TR21784,25.5
TR21785,25.7
TR21786,25.8
TR21787,25.8
TR21788,25.8
TR21789,25.7
TR21790,25.5
TR21791,25.6
TR21792,25.6
TR21793,25.5
TR21794,25.3
TR21795,25.1
TR21796,24.9
TR21797,24.8
TR21798,24.7
TR21799,24.7
TR21800,24.7
TR21801,24.8
TR21802,24.9
TR21803,24.9
TR21804,24.9
TR21805,25
TR21806,25
TR21807,24.9
TR21808,24.6
TR21809,24.6
TR21810,24.6
TR21811,24.4
TR21812,24.3
TR21813,24.3
TR21814,24.3
TR21815,24.2
TR21816,24.2
TR21817,24.1
TR21818,24.1
TR21819,24
TR21820,24
TR21821,24
TR21822,24
TR21823,24
TR21824,24.1
TR21825,24.1
TR21826,24
TR21827,23.9
TR21828,23.9
TR21829,23.8
TR21830,23.8
TR21831,23.9
TR21832,24
TR21833,24.1
TR21834,23.8
TR21835,23.7
TR21836,23.8
TR21837,23.8
TR21838,23.6
TR21839,23.6
TR21840,23.6
TR21841,23.4
TR21842,23.3
TR21843,23.3
TR21844,23.3
TR21845,23.3
TR21846,23.6
TR21847,23.7
TR21848,23.8
TR21849,24
TR21850,24.2
TR21851,24.3
TR21852,24.5
TR21853,24.7
TR21854,25.1
TR21855,25.3
TR21856,25.2
TR21857,25.3
TR21858,25.2
TR21859,25.3
TR21860,25.6
TR21861,25.7
TR21862,25.9
TR21863,26.1
TR21864,26.3
TR21865,26.1
TR21866,26.3
TR21867,26.8
TR21868,27.2
TR21869,27
TR21870,27.2
TR21871,27.1
TR21872,27.2
TR21873,27.3
TR21874,27.5
TR21875,27.7
TR21876,27.7
TR21877,27.6
TR21878,27.7
TR21879,27.8
TR21880,28.4
TR21881,29.1
TR21882,29.8
TR21883,29.7
TR21884,29.8
TR21885,30.6
TR21886,30.3
TR21887,30.1
TR21888,30.3
TR21889,30.4
TR21890,31.3
TR21891,31.3
TR21892,31.3
TR21893,31.3
TR21894,31.6
TR21895,31.2
TR21896,30.8
TR21897,30.8
TR21898,30.4
TR21899,29.5
TR21900,29.5
TR21901,29.3
TR21902,29.7
TR21903,29.9
TR21904,30.1
TR21905,29.9
TR21906,29.5
TR21907,29.1
TR21908,29
TR21909,28.9
TR21910,28.7
TR21911,28.5
TR21912,28.3
TR21913,28.1
TR21914,28.1
TR21915,28.2
TR21916,28.2
TR21917,28
TR21918,26.9
TR21919,26.1
TR21920,26
TR21921,26.2
TR21922,26.5
TR21923,26.6
TR21924,26.5
TR21925,26.6
TR21926,26.3
TR21927,26.4
TR21928,26.4
TR21929,26.3
TR21930,26.3
TR21931,26
TR21932,25.9
TR21933,25.7
TR21934,25.8
TR21935,25.9
TR21936,25.9
TR21937,26
TR21938,26.3
TR21939,25.7
TR21940,25.2
TR21941,25.6
TR21942,25.8
TR21943,25.8
TR21944,25.9
TR21945,26.1
TR21946,26.4
TR21947,26.7
TR21948,26.6
TR21949,26.2
TR21950,25.8
TR21951,25.6
TR21952,25.5
TR21953,25.3
TR21954,25.4
TR21955,25.3
TR21956,25.1
TR21957,24.8
TR21958,25.1
TR21959,25.2
TR21960,25.3
TR21961,25.4
TR21962,25.5
TR21963,25.3
TR21964,25.2
TR21965,25.1
TR21966,25
TR21967,24.8
TR21968,24.8
TR21969,24.8
TR21970,24.8
TR21971,24.8
TR21972,24.8
TR21973,24.8
TR21974,24.8
TR21975,24.7
TR21976,24.8
TR21977,24.8
TR21978,24.8
TR21979,24.8
TR21980,24.7
TR21981,24.7
TR21982,24.5
TR21983,24.5
TR21984,24.4
TR21985,24.3
TR21986,24.3
TR21987,24.2
TR21988,24.4
TR21989,24.4
TR21990,24.4
TR21991,24.3
TR21992,24.4
TR21993,24.4
TR21994,24.5
TR21995,24.8
TR21996,24.9
TR21997,25.1
TR21998,25.4
TR21999,25.6
TR22000,25.7
TR22001,25.9
TR22002,26.2
TR22003,26.6
TR22004,26.7
TR22005,26.6
TR22006,26.7
TR22007,26.7
TR22008,26.9
TR22009,27.2
TR22010,27.5
TR22011,27.8
TR22012,28
TR22013,27.9
TR22014,27.7
TR22015,27.5
TR22016,27.8
TR22017,27.8
TR22018,28.5
TR22019,28.8
TR22020,29.1
TR22021,29.4
TR22022,29.6
TR22023,29.6
TR22024,29.8
TR22025,30.1
TR22026,30.2
TR22027,30.7
TR22028,30.6
TR22029,30.7
TR22030,30.6
TR22031,30.9
TR22032,31
TR22033,30.8
TR22034,30.8
TR22035,31
TR22036,31.2
TR22037,31.2
TR22038,31.5
TR22039,31.8
TR22040,31.7
TR22041,31.4
TR22042,31.4
TR22043,31.7
TR22044,31.6
TR22045,31.5
TR22046,32
TR22047,31.5
TR22048,31.4
TR22049,31.3
TR22050,31
TR22051,30.8
TR22052,30.6
TR22053,30.8
TR22054,31
TR22055,31
TR22056,30.6
TR22057,30.5
TR22058,30.2
TR22059,30.1
TR22060,29.9
TR22061,29.9
TR22062,29.3
TR22063,28.9
TR22064,28.7
TR22065,28.4
TR22066,27.3
TR22067,26.6
TR22068,26.5
TR22069,26.4
TR22070,26.3
TR22071,25.8
TR22072,25.1
TR22073,24.8
TR22074,25.1
TR22075,25
TR22076,24.7
TR22077,24.7
TR22078,24.6
