id_sun_r,nilai_sun_r
SR1664,0.7
SR1665,0.8
SR1666,0.6
SR1667,0.6
SR1668,0.6
SR1669,0.7
SR1670,0.7
SR1671,0.6
SR1672,0.5
SR1673,0.7
SR1674,0.6
SR1675,0.7
SR1676,0.9
SR1677,0.7
SR1678,0.8
SR1679,0.6
SR1680,0.4
SR1681,0.6
SR1682,0.7
SR1683,0.9
SR1684,1
SR1685,1.8
SR1686,6.5
SR1687,19.7
SR1688,36.6
SR1689,63.2
SR1690,96.4
SR1691,134.7
SR1692,180.3
SR1693,202.2
SR1694,169.7
SR1695,242.1
SR1696,293.7
SR1697,379.7
SR1698,369.4
SR1699,462.5
SR1700,568.5
SR1701,609.9
SR1702,669.7
SR1703,715.9
SR1704,745
SR1705,712.3
SR1706,718.8
SR1707,579.7
SR1708,645.8
SR1709,823.9
SR1710,727.3
SR1711,796.7
SR1712,849.7
SR1713,979.8
SR1714,994.1
SR1715,986.6
SR1716,1028.3
SR1717,1027.5
SR1718,593.5
SR1719,1045.4
SR1720,1048.9
SR1721,1054.9
SR1722,1034.7
SR1723,1061.4
SR1724,1058.3
SR1725,1028.1
SR1726,1001.5
SR1727,885.5
SR1728,1011.4
SR1729,504.2
SR1730,933.7
SR1731,1037.1
SR1732,934.8
SR1733,931.3
SR1734,888.4
SR1735,827.7
SR1736,814.2
SR1737,841.3
SR1738,750.9
SR1739,656.4
SR1740,692.4
SR1741,603.6
SR1742,631.1
SR1743,596.1
SR1744,531
SR1745,470.2
SR1746,417.9
SR1747,371.7
SR1748,317.8
SR1749,273.8
SR1750,235
SR1751,181.2
SR1752,139.2
SR1753,98.8
SR1754,64.3
SR1755,41.7
SR1756,24.8
SR1757,8.3
SR1758,1.9
SR1759,0.7
SR1760,0.8
SR1761,0.7
SR1762,0.6
SR1763,0.6
SR1764,0.6
SR1765,0.6
SR1766,0.5
SR1767,0.5
SR1768,0.7
SR1769,0.6
SR1770,0.6
SR1771,0.6
SR1772,0.6
SR1773,0.6
SR1774,0.6
SR1775,0.4
SR1776,0.5
SR1777,0.6
SR1778,0.5
SR1779,0.5
SR1780,0.4
SR1781,0.4
SR1782,0.5
SR1783,0.6
SR1784,0.6
SR1785,0.5
SR1786,0.7
SR1787,0.8
SR1788,0.7
SR1789,0.5
SR1790,0.7
SR1791,0.6
SR1792,0.6
SR1793,0.5
SR1794,0.7
SR1795,0.5
SR1796,0.7
SR1797,0.5
SR1798,0.6
SR1799,0.6
SR1800,0.6
SR1801,0.5
SR1802,0.7
SR1803,0.5
SR1804,0.7
SR1805,0.5
SR1806,0.6
SR1807,0.5
SR1808,0.6
SR1809,0.7
SR1810,0.7
SR1811,0.5
SR1812,0.4
SR1813,1
SR1814,0.9
SR1815,0.8
SR1816,0.6
SR1817,0.5
SR1818,0.6
SR1819,0.5
SR1820,0.5
SR1821,0.6
SR1822,0.7
SR1823,0.7
SR1824,0.6
SR1825,0.6
SR1826,0.8
SR1827,0.7
SR1828,0.8
SR1829,1.6
SR1830,6.7
SR1831,19.7
SR1832,39.4
SR1833,65.7
SR1834,92.4
SR1835,111.6
SR1836,168.5
SR1837,142.4
SR1838,98.9
SR1839,239.8
SR1840,373.1
SR1841,430.3
SR1842,429.9
SR1843,496.7
SR1844,541.4
SR1845,569.4
SR1846,454.5
SR1847,227.6
SR1848,484.7
SR1849,246.5
SR1850,304.5
SR1851,395.9
SR1852,421.3
SR1853,664.5
SR1854,599.9
SR1855,279.4
SR1856,370.3
SR1857,507.1
SR1858,442.3
SR1859,272.9
SR1860,564.7
SR1861,562.4
SR1862,652.9
SR1863,536.2
SR1864,535.2
SR1865,701.5
SR1866,485.1
SR1867,826
SR1868,597.3
SR1869,474.1
SR1870,468.1
SR1871,704.8
SR1872,763.8
SR1873,694.8
SR1874,1059.7
SR1875,1023.1
SR1876,1016.4
SR1877,926.1
SR1878,892.5
SR1879,928.1
SR1880,895.5
SR1881,860.8
SR1882,826.5
SR1883,786.3
SR1884,747.3
SR1885,696.6
SR1886,643.8
SR1887,603.1
SR1888,562.1
SR1889,508.3
SR1890,458.2
SR1891,410.2
SR1892,357.1
SR1893,298.9
SR1894,244.1
SR1895,196.2
SR1896,143.4
SR1897,95.9
SR1898,51.1
SR1899,33.9
SR1900,24.2
SR1901,8.7
SR1902,1.7
SR1903,0.6
SR1904,0.4
SR1905,0.5
SR1906,0.4
SR1907,0.4
SR1908,0.5
SR1909,0.3
SR1910,0.7
SR1911,0.5
SR1912,0.4
SR1913,0.6
SR1914,0.1
SR1915,0.5
SR1916,0.8
SR1917,0.6
SR1918,0.7
SR1919,0.5
SR1920,0.4
SR1921,0.5
SR1922,0.4
SR1923,0.6
SR1924,0.8
SR1925,1
SR1926,0.6
SR1927,0.8
SR1928,0.6
SR1929,0.5
SR1930,0.8
SR1931,0.7
SR1932,0.6
SR1933,0.7
SR1934,0.6
SR1935,0.6
SR1936,0.7
SR1937,0.6
SR1938,0.7
SR1939,0.6
SR1940,0.8
SR1941,0.7
SR1942,0.7
SR1943,0.7
SR1944,0.9
SR1945,1.1
SR1946,1.2
SR1947,0.9
SR1948,0.9
SR1949,0.5
SR1950,0.5
SR1951,0.9
SR1952,0.8
SR1953,0.7
SR1954,0.6
SR1955,0.8
SR1956,0.7
SR1957,0.8
SR1958,0.6
SR1959,0.8
SR1960,0.8
SR1961,0.8
SR1962,0.8
SR1963,0.8
SR1964,0.7
SR1965,0.7
SR1966,0.5
SR1967,0.6
SR1968,0.6
SR1969,0.8
SR1970,0.8
SR1971,0.7
SR1972,0.9
SR1973,1.2
SR1974,8.4
SR1975,24.9
SR1976,45.4
SR1977,69.2
SR1978,102.1
SR1979,134.4
SR1980,173.5
SR1981,224.5
SR1982,282.3
SR1983,332.8
SR1984,384.6
SR1985,421.6
SR1986,487.8
SR1987,505.5
SR1988,419.9
SR1989,360.6
SR1990,330.2
SR1991,278.8
SR1992,339.5
SR1993,314.2
SR1994,363.8
SR1995,525.3
SR1996,552.6
SR1997,363.2
SR1998,413.6
SR1999,568.6
SR2000,838.1
SR2001,540.6
SR2002,369.1
SR2003,358
SR2004,641.4
SR2005,812.1
SR2006,469.9
SR2007,694.2
SR2008,702.8
SR2009,552
SR2010,720.8
SR2011,852.6
SR2012,527.6
SR2013,629.4
SR2014,704.8
SR2015,678.2
SR2016,599.6
SR2017,575.7
SR2018,543.9
SR2019,632.6
SR2020,647.7
SR2021,529.2
SR2022,782
SR2023,658.7
SR2024,793.5
SR2025,440
SR2026,564.7
SR2027,653.8
SR2028,693.7
SR2029,476.6
SR2030,577.6
SR2031,522.3
SR2032,434.2
SR2033,317.9
SR2034,435.4
SR2035,248.9
SR2036,155.1
SR2037,193.9
SR2038,211
SR2039,216.5
SR2040,146.1
SR2041,110.3
SR2042,83.1
SR2043,54.4
SR2044,32.9
SR2045,15.9
SR2046,3
SR2047,0.7
SR2048,0.4
SR2049,0.6
SR2050,0.7
SR2051,0.6
SR2052,0.6
SR2053,0.5
SR2054,0.5
SR2055,0.5
SR2056,0.6
SR2057,0.7
SR2058,0.3
SR2059,0.4
SR2060,0.2
SR2061,0.6
SR2062,0.6
SR2063,0.5
SR2064,0.5
SR2065,0.7
SR2066,0.7
SR2067,0.6
SR2068,0.8
SR2069,0.6
SR2070,0.7
SR2071,0.4
SR2072,0.6
SR2073,0.3
SR2074,0.5
SR2075,0.9
SR2076,1.1
SR2077,0.8
SR2078,0.5
SR2079,0.5
SR2080,0.4
SR2081,0.7
SR2082,0.3
SR2083,0.7
SR2084,0.4
SR2085,0.9
SR2086,0.6
SR2087,0.7
SR2088,1.3
SR2089,1.3
SR2090,1.6
SR2091,1.3
SR2092,0.6
SR2093,0.5
SR2094,0.7
SR2095,0.8
SR2096,0.9
SR2097,0.7
SR2098,1
SR2099,0.8
SR2100,1
SR2101,0.9
SR2102,0.7
SR2103,1.1
SR2104,1.4
SR2105,0.9
SR2106,1.2
SR2107,1.5
SR2108,1.3
SR2109,0.8
SR2110,1.1
SR2111,0.8
SR2112,0.7
SR2113,0.5
SR2114,0.9
SR2115,1.1
SR2116,1.3
SR2117,1.9
SR2118,4.6
SR2119,14.4
SR2120,20.7
SR2121,29.4
SR2122,49.2
SR2123,69.9
SR2124,96.8
SR2125,134.2
SR2126,156.9
SR2127,180.1
SR2128,182
SR2129,261
SR2130,288
SR2131,280
SR2132,391.5
SR2133,666
SR2134,834.6
SR2135,844.6
SR2136,882.9
SR2137,622.5
SR2138,542.1
SR2139,456.9
SR2140,911.2
SR2141,1075.9
SR2142,1058.8
SR2143,836.4
SR2144,750.5
SR2145,923.4
SR2146,1017.3
SR2147,780.1
SR2148,611.9
SR2149,780.1
SR2150,917.2
SR2151,728.2
SR2152,1165.2
SR2153,959.2
SR2154,461.2
SR2155,607.9
SR2156,757.2
SR2157,637.2
SR2158,1153.2
SR2159,325.2
SR2160,445.6
SR2161,321.6
SR2162,939.4
SR2163,549.8
SR2164,858.5
SR2165,443.5
SR2166,163.7
SR2167,147.8
SR2168,115.8
SR2169,118.6
SR2170,166.6
SR2171,201.7
SR2172,210.2
SR2173,249
SR2174,311
SR2175,619.4
SR2176,477.2
SR2177,250.7
SR2178,249.2
SR2179,318
SR2180,321.7
SR2181,171.7
SR2182,157.8
SR2183,167.1
SR2184,122.2
SR2185,93.7
SR2186,55.1
SR2187,31.7
SR2188,20.8
SR2189,8.3
SR2190,2.1
SR2191,0.4
SR2192,0.6
SR2193,0.6
SR2194,0.7
SR2195,0.4
SR2196,0.6
SR2197,0.5
SR2198,0.3
SR2199,0.6
SR2200,0.3
SR2201,0.5
SR2202,0.5
SR2203,0.4
SR2204,0.4
SR2205,0.6
SR2206,0.6
SR2207,0.4
SR2208,0.6
SR2209,0.6
SR2210,0.5
SR2211,0.5
SR2212,0.5
SR2213,0.5
SR2214,0.5
SR2215,0.3
SR2216,0.5
SR2217,0.6
SR2218,0.6
SR2219,0.9
SR2220,0.5
SR2221,0.4
SR2222,0.4
SR2223,0.3
SR2224,0.5
SR2225,0.3
SR2226,0.6
SR2227,0.6
SR2228,0.6
SR2229,0.4
SR2230,0.5
SR2231,0.5
SR2232,0.4
SR2233,0.6
SR2234,0.6
SR2235,0.4
SR2236,0.7
SR2237,0.6
SR2238,0.5
SR2239,0.7
SR2240,0.4
SR2241,0.3
SR2242,0.5
SR2243,0.8
SR2244,0.4
SR2245,0.4
SR2246,0.8
SR2247,1
SR2248,0.8
SR2249,0.7
SR2250,0.6
SR2251,0.7
SR2252,0.7
SR2253,0.5
SR2254,0.5
SR2255,0.5
SR2256,0.7
SR2257,0.8
SR2258,0.6
SR2259,0.2
SR2260,0.4
SR2261,1.8
SR2262,10
SR2263,25.1
SR2264,42.7
SR2265,77.6
SR2266,117.8
SR2267,163.2
SR2268,207.1
SR2269,251.4
SR2270,299.7
SR2271,345.2
SR2272,376.4
SR2273,500.4
SR2274,499.2
SR2275,363.3
SR2276,660.9
SR2277,471.7
SR2278,324.1
SR2279,770.2
SR2280,440.1
SR2281,811.8
SR2282,912.1
SR2283,832.3
SR2284,802.6
SR2285,842
SR2286,756.1
SR2287,914.5
SR2288,1109.5
SR2289,525.7
SR2290,864.9
SR2291,794.2
SR2292,779.7
SR2293,631.3
SR2294,1130.2
SR2295,749.7
SR2296,799.1
SR2297,974
SR2298,747.8
SR2299,1015.7
SR2300,1049.7
SR2301,707.3
SR2302,1038.9
SR2303,871.4
SR2304,593.7
SR2305,1101.3
SR2306,1072.4
SR2307,1024.8
SR2308,867
SR2309,332.1
SR2310,183.1
SR2311,214.1
SR2312,236.9
SR2313,302.5
SR2314,657.8
SR2315,627.6
SR2316,646.4
SR2317,669
SR2318,621.7
SR2319,575.5
SR2320,538
SR2321,451.7
SR2322,459.9
SR2323,346.2
SR2324,204.3
SR2325,247.8
SR2326,229
SR2327,200.3
SR2328,130.8
SR2329,85.8
SR2330,61.4
SR2331,54.8
SR2332,19.3
SR2333,4.8
SR2334,1.1
SR2335,0.6
SR2336,0.7
SR2337,0.6
SR2338,0.9
SR2339,0.7
SR2340,0.7
SR2341,0.7
SR2342,0.6
SR2343,0.8
SR2344,0.8
SR2345,0.5
SR2346,0.6
SR2347,0.3
SR2348,0.3
SR2349,0.3
SR2350,0.5
SR2351,0.3
SR2352,0.5
SR2353,0.6
SR2354,0.9
SR2355,1.1
SR2356,0.7
SR2357,0.7
SR2358,0.5
SR2359,0.4
SR2360,0.4
SR2361,0.3
SR2362,0.5
SR2363,0.8
SR2364,0.8
SR2365,0.9
SR2366,1.1
SR2367,0.9
SR2368,0.9
SR2369,0.8
SR2370,0.6
SR2371,0.5
SR2372,0.7
SR2373,1.3
SR2374,1.7
SR2375,1.2
SR2376,0.6
SR2377,0.9
SR2378,0.6
SR2379,0.3
SR2380,0.5
SR2381,0.4
SR2382,1.2
SR2383,1.1
SR2384,0.4
SR2385,0.1
SR2386,0.6
SR2387,1.2
SR2388,1
SR2389,0.7
SR2390,0.7
SR2391,0.8
SR2392,0.5
SR2393,1.4
SR2394,1.2
SR2395,0.6
SR2396,0.9
SR2397,0.9
SR2398,0.8
SR2399,1
SR2400,0.8
SR2401,0.9
SR2402,1.5
SR2403,0.9
SR2404,1.8
SR2405,1.1
SR2406,5.8
SR2407,20.7
SR2408,39
SR2409,66.8
SR2410,93.9
SR2411,86.1
SR2412,140.2
SR2413,294.2
SR2414,315.6
SR2415,365.8
SR2416,373.2
SR2417,450.6
SR2418,277.9
SR2419,359.6
SR2420,188.4
SR2421,152.1
SR2422,178.1
SR2423,154.9
SR2424,150.6
SR2425,216
SR2426,220.8
SR2427,125.4
SR2428,207.7
SR2429,387.3
SR2430,392
SR2431,897.3
SR2432,836.1
SR2433,915.1
SR2434,810
SR2435,1025.1
SR2436,1027.2
SR2437,1032.2
SR2438,1036.4
SR2439,1047.3
SR2440,1047.7
SR2441,1046
SR2442,1051.1
SR2443,1051.7
SR2444,1049.5
SR2445,1047.9
SR2446,1020.4
SR2447,1010.7
SR2448,1026.9
SR2449,1012.6
SR2450,993
SR2451,979.8
SR2452,955.2
SR2453,951.3
SR2454,926.5
SR2455,878.7
SR2456,847.5
SR2457,689.9
SR2458,781.5
SR2459,787.3
SR2460,717.4
SR2461,666.2
SR2462,542.6
SR2463,548.4
SR2464,494.7
SR2465,453.3
SR2466,326.8
SR2467,350.5
SR2468,265.2
SR2469,282.5
SR2470,221.8
SR2471,132
SR2472,129
SR2473,89
SR2474,55.4
SR2475,35
SR2476,19
SR2477,7.5
SR2478,1.5
SR2479,0.5
SR2480,0.5
SR2481,0.6
SR2482,0.5
SR2483,0.7
SR2484,0.7
SR2485,0.5
SR2486,0.5
SR2487,0.5
SR2488,0.6
SR2489,0.7
SR2490,0.6
SR2491,0.6
SR2492,0.6
SR2493,0.5
SR2494,0.4
SR2495,0.7
SR2496,0.7
SR2497,0.4
SR2498,0.9
SR2499,0.9
SR2500,0.8
SR2501,0.6
SR2502,0.6
SR2503,0.6
SR2504,0.5
SR2505,0.8
SR2506,0.8
SR2507,0.6
SR2508,0.7
SR2509,0.7
SR2510,0.5
SR2511,0.6
SR2512,0.5
SR2513,0.7
SR2514,0.7
SR2515,0.7
SR2516,0.7
SR2517,0.5
SR2518,0.6
SR2519,0.3
SR2520,0.5
SR2521,0.4
SR2522,0.5
SR2523,0.4
SR2524,0.3
SR2525,0.4
SR2526,0.5
SR2527,0.3
SR2528,0.3
SR2529,0.6
SR2530,0.4
SR2531,0.4
SR2532,0.7
SR2533,0.3
SR2534,0.6
SR2535,0.4
SR2536,0.6
SR2537,0.5
SR2538,0.5
SR2539,0.3
SR2540,0.5
SR2541,0.5
SR2542,0.4
SR2543,0.4
SR2544,0.5
SR2545,0.5
SR2546,0.6
SR2547,0.6
SR2548,0.6
SR2549,2.8
SR2550,12.1
SR2551,26.1
SR2552,56.6
SR2553,104.7
SR2554,84.8
SR2555,128.6
SR2556,149.1
SR2557,153.2
SR2558,248.2
SR2559,148.9
SR2560,439.5
SR2561,521.8
SR2562,573.8
SR2563,614
SR2564,658.8
SR2565,700.1
SR2566,738.2
SR2567,766
SR2568,813.4
SR2569,852.6
SR2570,867
SR2571,832.3
SR2572,861.3
SR2573,942
SR2574,860.9
SR2575,1061.6
SR2576,955
SR2577,985.9
SR2578,1065.4
SR2579,1098
SR2580,1052.8
SR2581,1040.6
SR2582,1092.4
SR2583,1097
SR2584,1082.9
SR2585,1085.5
SR2586,1083.6
SR2587,1085
SR2588,1080.8
SR2589,1070.4
SR2590,1039.8
SR2591,1013.5
SR2592,1045.8
SR2593,1032.1
SR2594,1011.6
SR2595,991.4
SR2596,971.8
SR2597,950.6
SR2598,933.7
SR2599,911
SR2600,880.1
SR2601,871.8
SR2602,828.3
SR2603,701.9
SR2604,714
SR2605,566.7
SR2606,607.4
SR2607,550.3
SR2608,528.9
SR2609,490.3
SR2610,443.7
SR2611,370.8
SR2612,338.4
SR2613,281
SR2614,208.2
SR2615,157
SR2616,139.3
SR2617,91.7
SR2618,61.2
SR2619,39.7
SR2620,23.5
SR2621,9.6
SR2622,1.9
SR2623,0.5
SR2624,0.7
SR2625,0.5
SR2626,0.4
SR2627,0.4
SR2628,0.5
SR2629,0.7
SR2630,0.6
SR2631,0.6
SR2632,0.5
SR2633,0.6
SR2634,0.6
SR2635,0.5
SR2636,0.6
SR2637,0.6
SR2638,0.7
SR2639,0.6
SR2640,0.5
SR2641,0.5
SR2642,0.4
SR2643,0.6
SR2644,0.4
SR2645,0.5
SR2646,0.7
SR2647,0.4
SR2648,0.5
SR2649,0.5
SR2650,0.5
SR2651,0.7
SR2652,0.6
SR2653,0.6
SR2654,0.7
SR2655,0.8
SR2656,0.9
SR2657,0.7
SR2658,0.6
SR2659,0.6
SR2660,0.6
SR2661,0.7
SR2662,0.6
SR2663,0.6
SR2664,0.8
SR2665,0.5
SR2666,0.5
SR2667,0.6
SR2668,0.6
SR2669,0.5
SR2670,0.6
SR2671,0.5
SR2672,0.5
SR2673,0.8
SR2674,0.7
SR2675,0.6
SR2676,0.5
SR2677,0.5
SR2678,0.6
SR2679,0.5
SR2680,0.7
SR2681,0.7
SR2682,0.6
SR2683,0.6
SR2684,0.6
SR2685,0.8
SR2686,0.6
SR2687,0.6
SR2688,0.6
SR2689,0.4
SR2690,0.5
SR2691,0.5
SR2692,1.2
SR2693,2.5
SR2694,7.2
SR2695,17.9
SR2696,38
SR2697,82.7
SR2698,110.7
SR2699,185.5
SR2700,230.4
SR2701,277.1
SR2702,326.8
SR2703,373.9
SR2704,431
SR2705,484.7
SR2706,531.1
SR2707,590.1
SR2708,640.7
SR2709,683.8
SR2710,727.6
SR2711,765.5
SR2712,807.2
SR2713,843
SR2714,869.1
SR2715,895.3
SR2716,913
SR2717,949.1
SR2718,966.1
SR2719,994.5
SR2720,1024.1
SR2721,1029.4
SR2722,1046.6
SR2723,1056.3
SR2724,1062.9
SR2725,1063.5
SR2726,1077.7
SR2727,1078.7
SR2728,1077.7
SR2729,1085.1
SR2730,1047.6
SR2731,1036.3
SR2732,1063
SR2733,1064.8
SR2734,1018.6
SR2735,1001.7
SR2736,1030.3
SR2737,1023.3
SR2738,1015.5
SR2739,1014.2
SR2740,979.6
SR2741,925.3
SR2742,913.1
SR2743,878.5
SR2744,851.8
SR2745,824.6
SR2746,790.4
SR2747,752.8
SR2748,712.4
SR2749,656.9
SR2750,624.2
SR2751,574
SR2752,516.4
SR2753,465
SR2754,402.9
SR2755,356.4
SR2756,309
SR2757,258.4
SR2758,208.6
SR2759,165.7
SR2760,121.5
SR2761,81.7
SR2762,52.3
SR2763,29.1
SR2764,17.7
SR2765,6.2
SR2766,1.7
SR2767,0.6
SR2768,0.5
SR2769,0.5
SR2770,0.7
SR2771,0.6
SR2772,0.5
SR2773,0.8
SR2774,0.6
SR2775,0.8
SR2776,0.5
SR2777,0.7
SR2778,0.5
SR2779,0.6
SR2780,0.8
SR2781,0.7
SR2782,0.5
SR2783,0.5
SR2784,0.4
SR2785,0.7
SR2786,0.4
SR2787,0.4
SR2788,0.6
SR2789,0.5
SR2790,0.4
SR2791,0.7
SR2792,0.6
SR2793,0.5
SR2794,0.6
SR2795,0.5
SR2796,0.5
SR2797,0.6
SR2798,0.5
SR2799,0.6
SR2800,0.5
SR2801,0.4
SR2802,0.6
SR2803,0.5
SR2804,0.6
SR2805,0.4
SR2806,0.5
SR2807,0.6
SR2808,0.4
SR2809,0.6
SR2810,0.6
SR2811,0.4
SR2812,0.5
SR2813,0.6
SR2814,0.6
SR2815,0.6
SR2816,0.7
SR2817,0.5
SR2818,0.6
SR2819,0.5
SR2820,0.6
SR2821,0.5
SR2822,0.5
SR2823,0.4
SR2824,0.6
SR2825,0.5
SR2826,0.5
SR2827,0.7
SR2828,0.6
SR2829,0.7
SR2830,0.6
SR2831,0.5
SR2832,0.6
SR2833,0.6
SR2834,0.8
SR2835,0.7
SR2836,0.8
SR2837,1.9
SR2838,9.2
SR2839,22.8
SR2840,44.2
SR2841,82.4
SR2842,122.6
SR2843,169.3
SR2844,206.7
SR2845,235
SR2846,289.7
SR2847,352
SR2848,403.6
SR2849,448.3
SR2850,469.4
SR2851,386.7
SR2852,495.6
SR2853,663.8
SR2854,635
SR2855,716
SR2856,584.8
SR2857,549.1
SR2858,814.4
SR2859,586.8
SR2860,714.1
SR2861,537.6
SR2862,683.1
SR2863,622.6
SR2864,392.5
SR2865,573.4
SR2866,597.9
SR2867,631
SR2868,615.9
SR2869,760.5
SR2870,764.8
SR2871,905
SR2872,679.1
SR2873,689.3
SR2874,748
SR2875,873.6
SR2876,937.6
SR2877,944.8
SR2878,594.3
SR2879,854.6
SR2880,664.6
SR2881,945.1
SR2882,661
SR2883,879.4
SR2884,600.3
SR2885,539.1
SR2886,343.7
SR2887,299
SR2888,311.5
SR2889,415.4
SR2890,379.9
SR2891,522
SR2892,402.1
SR2893,421.1
SR2894,473.3
SR2895,541.9
SR2896,412.6
SR2897,455.7
SR2898,405.4
SR2899,340.8
SR2900,301
SR2901,227.9
SR2902,164.3
SR2903,143.8
SR2904,125.2
SR2905,95.4
SR2906,57.9
SR2907,32.8
SR2908,20.4
SR2909,7
SR2910,1.2
SR2911,0.7
SR2912,0.6
SR2913,0.7
SR2914,0.6
SR2915,0.6
SR2916,0.8
SR2917,0.7
SR2918,0.6
SR2919,0.7
SR2920,0.7
SR2921,0.8
SR2922,0.6
SR2923,0.6
SR2924,0.6
SR2925,0.8
SR2926,0.5
SR2927,0.6
SR2928,0.6
SR2929,0.6
SR2930,0.6
SR2931,0.5
SR2932,0.8
SR2933,0.5
SR2934,0.6
SR2935,0.7
SR2936,0.5
SR2937,0.6
SR2938,0.5
SR2939,0.6
SR2940,0.9
SR2941,0.7
SR2942,0.6
SR2943,0.5
SR2944,0.7
SR2945,0.5
SR2946,0.6
SR2947,0.4
SR2948,0.6
SR2949,0.5
SR2950,0.6
SR2951,0.6
SR2952,0.7
SR2953,0.5
SR2954,0.5
SR2955,0.6
SR2956,0.6
SR2957,0.5
SR2958,0.6
SR2959,0.7
SR2960,0.6
SR2961,0.5
SR2962,0.6
SR2963,0.5
SR2964,0.7
SR2965,0.8
SR2966,0.5
SR2967,0.5
SR2968,0.6
SR2969,0.6
SR2970,0.5
SR2971,0.5
SR2972,0.6
SR2973,0.6
SR2974,0.7
SR2975,0.9
SR2976,0.6
SR2977,0.5
SR2978,0.8
SR2979,0.7
SR2980,0.7
SR2981,1.7
SR2982,6.6
SR2983,18
SR2984,51.5
SR2985,92.9
SR2986,135.5
SR2987,184.8
SR2988,227.9
SR2989,267.7
SR2990,316.1
SR2991,363.8
SR2992,427.5
SR2993,465.3
SR2994,516.7
SR2995,563.2
SR2996,614
SR2997,657.8
SR2998,716.1
SR2999,751
SR3000,617.4
SR3001,341.3
SR3002,282.3
SR3003,762.3
SR3004,954.9
SR3005,723.5
SR3006,468.3
SR3007,655
SR3008,738.5
SR3009,540.7
SR3010,799.3
SR3011,806.3
SR3012,1222.1
SR3013,1024.5
SR3014,858.6
SR3015,397.2
SR3016,339.7
SR3017,286.3
SR3018,224.1
SR3019,170.8
SR3020,136.4
SR3021,119.7
SR3022,134.4
SR3023,186.4
SR3024,280
SR3025,389
SR3026,340.5
SR3027,244.2
SR3028,131.9
SR3029,73.4
SR3030,86
SR3031,150.2
SR3032,217.9
SR3033,281
SR3034,291.3
SR3035,290.3
SR3036,291
SR3037,238.7
SR3038,237.4
SR3039,238.5
SR3040,214.9
SR3041,189.8
SR3042,155.6
SR3043,133
SR3044,130.8
SR3045,143.8
SR3046,120
SR3047,91.2
SR3048,80.4
SR3049,61.4
SR3050,43.1
SR3051,24.2
SR3052,17.6
SR3053,6.9
SR3054,1.1
SR3055,0.7
SR3056,0.5
SR3057,0.7
SR3058,0.8
SR3059,1
SR3060,0.7
SR3061,0.6
SR3062,0.6
SR3063,0.6
SR3064,0.6
SR3065,0.5
SR3066,0.7
SR3067,0.6
SR3068,0.7
SR3069,0.5
SR3070,0.8
SR3071,0.8
SR3072,0.6
SR3073,0.7
SR3074,0.6
SR3075,0.8
SR3076,0.5
SR3077,0.6
SR3078,0.5
SR3079,0.8
SR3080,0.7
SR3081,0.7
SR3082,0.6
SR3083,0.9
SR3084,0.7
SR3085,0.7
SR3086,0.6
SR3087,0.8
SR3088,0.8
SR3089,0.7
SR3090,0.8
SR3091,0.8
SR3092,0.8
SR3093,0.8
SR3094,0.8
SR3095,0.6
SR3096,0.7
SR3097,0.7
SR3098,0.5
SR3099,0.6
SR3100,0.6
SR3101,0.7
SR3102,0.6
SR3103,0.6
SR3104,0.8
SR3105,0.6
SR3106,0.7
SR3107,0.5
SR3108,0.7
SR3109,0.5
SR3110,0.7
SR3111,0.4
SR3112,0.8
SR3113,1.1
SR3114,1
SR3115,0.9
SR3116,0.9
SR3117,0.8
SR3118,0.7
SR3119,0.7
SR3120,0.7
SR3121,0.6
SR3122,0.4
SR3123,0.7
SR3124,0.6
SR3125,0.8
SR3126,4.7
SR3127,13.2
SR3128,35.3
SR3129,82.7
SR3130,132.3
SR3131,176.5
SR3132,222.9
SR3133,267.4
SR3134,309
SR3135,347.4
SR3136,393.6
SR3137,450.7
SR3138,487.6
SR3139,532.2
SR3140,575.4
SR3141,625
SR3142,645.6
SR3143,667.4
SR3144,690
SR3145,763.9
SR3146,795.9
SR3147,673.7
SR3148,727
SR3149,482.8
SR3150,354.2
SR3151,767.5
SR3152,864
SR3153,728.1
SR3154,842.4
SR3155,647.1
SR3156,621.7
SR3157,1014.7
SR3158,907
SR3159,472
SR3160,446
SR3161,841.2
SR3162,471.1
SR3163,452
SR3164,318.9
SR3165,241.3
SR3166,337.9
SR3167,306.5
SR3168,231.9
SR3169,201.8
SR3170,299.7
SR3171,666.4
SR3172,938.8
SR3173,954.2
SR3174,167.8
SR3175,155.1
SR3176,221.7
SR3177,435.4
SR3178,426.6
SR3179,584.2
SR3180,487
SR3181,676.3
SR3182,564.7
SR3183,519.7
SR3184,298.1
SR3185,114
SR3186,88.6
SR3187,44.9
SR3188,38.9
SR3189,56.5
SR3190,52.9
SR3191,49.1
SR3192,33.8
SR3193,23.6
SR3194,20.5
SR3195,18.3
SR3196,12.7
SR3197,4
SR3198,1.2
SR3199,0.7
SR3200,0.6
SR3201,0.5
SR3202,0.7
SR3203,0.6
SR3204,0.7
SR3205,0.9
SR3206,0.7
SR3207,0.2
SR3208,0.6
SR3209,0.6
SR3210,0.4
SR3211,0.4
SR3212,0.4
SR3213,0.5
SR3214,0.7
SR3215,0.6
SR3216,0.7
SR3217,0.8
SR3218,0.9
SR3219,0.8
SR3220,0.7
SR3221,0.7
SR3222,0.8
SR3223,0.7
SR3224,0.6
SR3225,0.5
SR3226,0.6
SR3227,0.7
SR3228,0.7
SR3229,0.6
